id,hash,victim,gang,date,guid,country,sector,TTPS
5712,6fda87f7963977dcff70d137fed30bad3f49bb900e57d5c4b1b9c3b6f91fda08,Consulate Health Care,hiveleak,2023-01-06 11:01:29,a6b8deb7798e7532ade2a8934477d3ce,USA,Healthcare services,
5711,a5eb1eb2a43f25f11475f55cab72dc68fb4d5a941f17506fa87ffddedd901f9d,Ellison Technologies,blackbyte,2023-01-05 20:58:39,c10f48884c9c7fdbd9a7959c59eebea8,USA,Manufacturing,
5710,19309cf87ff44c6954063bb0b7488a9affbc9bf9046eaeebb6285c027ba3d164,Hayward,blackbyte,2023-01-05 19:07:53,810462d01f318bd13e628a77fc3f92c0,USA,Manufacturing,
5709,66d7070ef32bb43a341cc58fe25842769411d01ce101a725919814857fe9133b,Kansas City Homes,blackbyte,2023-01-05 17:02:34,63c3ddcc7b23daa1e42dc41f9a44a873,USA,Hospitality,
5708,5c885ee03b67bc8850bb3a8d015855fde814b2bcb020f9d360fda68ef2cc2c20,DSBJ DATA LEAK,royal,2023-01-05 07:02:53,36165c62f7b7df72863d470d73302627,China,Manufacturing,
5707,c9c0e9cc9618f7a8e560afabe57f977287d337d0ec19081b99a87ca09f0430a4,CAPMC,blackbyte,2023-01-04 17:07:24,18903e4430783a191b0cfab439daaef8,USA,Human Services,
5706,6c649bf52cf56d6861ea5ee1fcf759ea3f431750faeeb7b52cc34a647e79f3d4,Tarntank Ship Management,play,2023-01-03 23:05:41,99607461cdb9c26e2bd5f31b12dcf27a,Sweden,Maritime transport,
5705,d881e2c0b4397e9932fa705365e4902f817b352e0a5bcecd48c7010fdbf918b3,Sirius Shipping,play,2023-01-03 21:03:46,af87f7cdcda223c41c3f3ef05a3aaeea,Sweden,Maritime transport,
5704,a2416f116171ae5858aff0ba7e5ba63c9d5a0fdd57f14eeb0fedae29cb733816,Aeronautics company Canada | UTC Aerospace Systems, Bombardier, NASA partners,everest,2023-01-03 19:02:08,ce11641e056f7b59aef8e9a42eaeb65b,Canada,Air transport,
5703,bec74afc18bed22de8458911a8f2cd28a5105bd64fe2b59439177f751fb23a20,SUNY Polytechnic Institute,play,2023-01-03 16:58:52,f7dd39d47c6f28f7877155ccffad0192,USA,Universities,
5702,3dd35179480516c353b196cbbf8df309aa9c0c4ffc9b338d31a5cd7c114037d5,Furetank,play,2023-01-03 14:52:05,ba500f04049a8eece1e23e36ea7bbab0,Sweden,Maritime transport,
5701,7fdd4fc32e6c48faeac1818148dc7dc950ee6e1e5fd383cf9ea638a3cd9fff1b,Dental One,alphv,2023-01-03 04:59:04,bac49b876d5dfc9cd169c22ef5178ca7,Australia,Healthcare services,
5700,40453af424e1cb18b576480abd699d5638f964be23d8fb6679833552f197a995,Stratacache,play,2023-01-02 13:05:55,84f5ddd735176becc72c3b1ff424149e,USA,Technologies,
5684,1df2459cbfd48af203299e97450248e9169de9f4fa3c8ee22bc00c6992f29aa3,Emoney,royal,2022-12-29 01:40:46,1959eb9d5a0f7ebc58ebde81d5df400d,Australia,Business Services,
5683,61ffe0d89fd12c53c3bbf3373654c41725015640aea94145590e5e8b227ef755,www.buildersmutual.com,royal,2022-12-29 03:06:07,14db62200d8bf46551aa214accafe1df,USA,Insurance services,
5682,c3f9a17d37da75a25e35a97f0abd44a006d4741a942d43a572fa883bc528ade6,portodelisboa.pt,lockbit3,2022-12-29 04:56:25,2f891485332423c8715842537cf742a0,Portugal,Transport,
5681,af41a58e9ee628127b0e97dd2e2abd3217bb9fec7f9a71bb90dea3d026700a28,INTRADO,royal,2022-12-29 07:16:09,b476828992f393a09339cf6270d30aa8,USA,Telecommunications,
5680,850e0171f60a1f4e21cffe328a7b516695077d1397a587735f1d1c2f7e79485d,Grupo Ibiapina Ltda,royal,2022-12-29 08:56:16,0f9a0878fcaf0dde29b4e487aa8bbb44,Brazil,Transport,
5679,b8d71cc5a348107048160571b39e657598291f822f4460c0855bc24460886f32,HELMA Eigenheimbau AG,royal,2022-12-29 10:54:59,166cee72e93a992007a89b39eb29628b,Germany,Construction,
5678,d0a7cdfc2e6866d0109cce4f4eb17d4c7d2cbdfed62703489d9906abd0ca5897,ORDEREXPRESS.COM.MX FILES PART12 - 10.10.1.160 PUBLISHED,clop,2022-12-29 13:12:55,674f3c2c1a8a6f90461e8a66fb5550ba,Mexico,Unknown,
5677,fb4731049c7f2eefb34c6bfb6bb14ac2ebca51e76d0a063700f23dedf0434a05,LOESCHGROUP.DE FILES PART11 - 192.168.101.34DATENMedia12_Kataloge,clop,2022-12-29 14:59:21,cca8f108b55ec9e39d7885e24f7da0af,Germany,Technologies,
5676,de65453a2e1c2cc42098859e434cbb32cd56c730abe2d8d90d3979eb1b8bb9c2,CPTM,blackbyte,2022-12-29 16:59:18,3a01fc0853ebeba94fde4d1cc6fb842a,Brazil,Rail transport,
5675,122665d6be4fda22d3d13ffea884da7370ecdf29dd73b1a3c6d893b6cb4de6ca,SOFTEQ.COM FILES PART4 - dev-uDSMS-CMA PUBLISHED,clop,2022-12-29 19:00:06,045752bc5c7f705cea3cc14c036c261c,USA,Unknown,
5673,12975ffc645b9ca742a0e1b7842fb2d433f63d5d474b513a860a1aae333e37dd,MITCON Consultancy & Engineering Services,bianlian,2022-12-29 22:55:58,c66dd00e5fc44ba8de89d7713fedcd50,India,Marketing,
5672,d49afceeee6f2c4665e840a714ddfe879b82fd635853806d33a880760e572a2b,St. Rose Hospital,bianlian,2022-12-30 01:48:32,e7c573c14a09b84f6b7782ce3965f335,USA,Healthcare services,
5671,bdc361f42775e78a11547a45ed4618826be2988686f7be9404565fe7bd5f058b,Restaurant,bianlian,2022-12-30 03:12:03,63a8f9e307f0bf4473c24dd4db17cebd,N/D,Unknown,
5670,4a17a551c2f3916888a063ebe90baeb30efc13815fd11a5483f72e0acd4eb269,Waterloo Wellington Flight Centre,royal,2022-12-30 04:52:59,8909a6e385b0fbc1f3885c00ae838de7,Canada,Air transport,
5669,cfb2b03c2d765513603f25efa0a1fd3dd42d0255f65122d7ce4f742b3365287e,Iowa Public Television,royal,2022-12-30 06:55:42,8a7129b8f3edd95b7d969dfc2c8e9d9d,USA,Entertainment industry,
5668,abd63fe01bd070fe12a27bd2db83ae8110e579e7d5341906ae2f7af0a7ff4285,Inforlandia,royal,2022-12-30 08:54:52,048e9aee4ffe42efbf7865f0bd5a2fa4,Portugal,Manufacturing,
5667,e04019c5fc25aabf8ec232590fd20eced62e3b302477a06ec456bd4b041a1bbf,Fantasy Springs Resort Casino,royal,2022-12-30 11:13:02,c34a7191f6e9948068b83e7179ea3da8,USA,Gambling,
5666,83dbc992ca37e9d3b28f8cd17bfdbf69cbfaa6742e371e832c20e52816c8f1f3,Camst Group,hiveleak,2022-12-30 13:08:51,4d386d01419c083e8df5de53eb5a0254,Italy,Food and drinks businesses,
5665,7ed1d90a32116d1f1f9d8f88cbd1a3b33d897997a19a6f678cd175b833404e1d,Robinson Pharma,royal,2022-12-30 14:58:06,f900afc719d7d86bd7d17b9d3be0aafe,USA,Pharmacy and drugs Manufacturing,
5664,4379fe5a9d0cb0dd50807f2932cda3c2b9308762c57b6a9e75b77a4df030c6ec,presco.com,lockbit3,2022-12-30 16:58:06,b24d21019de5e59da180f1661904f49a,USA,Manufacturing,
5663,c3f2c1062528a076742913a8dc1027a9a23747282ee72d5f1ae6c8939e01163c,Atlatec SA de CV,royal,2022-12-30 19:00:06,ac71e0079799a57cc6616312cbbbaf84,Mexico,Water distribution and supply,
5662,c9dee6e54308b513af0bd6cfeaa2008ece10106ad77a4a005aedabc7b629044e,AONTTAGL - https://www.agostini.com,royal,2022-12-30 20:54:05,887caadc3642e304ede659b734f79b00,Spain,Insurance services,
5661,7bf9aa0671fec38c3d6487b39e97208c0c8dc2a44f25352c19984533b3ac5827,Rech Informatica Ltda,royal,2022-12-30 22:56:21,0c4b1eeb45c90b52bfb9d07943d855ab,Brazil,Human Resources,
5660,ca01203a2372548e796057a55d963a240f5a0173e42a55ba39329daa4708f4cc,Aegea Group companies,royal,2022-12-31 01:43:18,fa1839c55070bf5cb53fd4a2e523641c,Brazil,Human Services,
5659,c605b83bbca827180c278120177bb2744f14c0dd3b47d9e769e15794c489a36a,ATLAS,royal,2022-12-31 03:10:03,94b087da83ceb5fe6f1a13150f8c0471,USA,Unknown,
5658,3274f81ac7dce022febf4dbc7eab36e6d4cd6108ef7ad06c071ad9853b7bf075,Zehnders of Frankenmuth,royal,2022-12-31 04:55:38,8c96a3d5e1a41ee7925daa5a4dc0c25a,USA,Food and drinks businesses,
5657,07e7930d86edc13cc7dc3fb04775b343c92f1dfebebe2eb30cfa4305bb3ba41b,Mol,royal,2022-12-31 06:49:22,ba2030d9a88b7db99edb3da67200167c,Belgium,Unknown,
5656,17c1b5ebd6a2178fdca8770ffcb5c5f748cc08f8824d06e04caa146153fff162,Conform,royal,2022-12-31 08:46:17,ae5eb824ef87499f644c3f11a7176157,Italy,Consulting,
5655,8559d23d6cfd0d707459f3d8c79d845b72a62947b207a1d5560c3a49aa3a6e09,Vincent Fister,royal,2022-12-31 10:49:19,2d13dd919b0ec4519c4a0967c4c7cd47,USA,Human Services,
5654,a7946023d1defd9b6260b07d4f28fd447f6c8e960e7cadb35a8a298c7a66d8c4,MARK-TAYLOR,royal,2022-12-31 13:03:57,297018ebde10e3024ac70a8120a2c82c,USA,Unknown,
5653,92763b8d0fc8fbd9fb50580ac1b6fdf8df048d7a9b9d8a4e080bd2fc97486395,Centro Médico Virgen De La Caridad,hiveleak,2022-12-31 17:05:03,d7e4cdde82a894b8f633e6d61a01ef15,Spain,Health,
5652,4803aa5b4871095ac11902daebf39ece9bb089a406371bca9162cfb9aa7859c5,hacla.org,lockbit3,2022-12-31 18:52:31,b4f1ec9f4b5c8207f8fc29522efe783d,USA,Human Services,
5651,c6e8ec73c5b6217be9c0e7ad371962cfd583ebb8c9caae815472229235b2a649,sickkids.ca,lockbit3,2022-12-31 20:53:32,9b2e035e5362c96aea4c28083f02d6ff,Canada,Healthcare services,
5650,965230dde665a8d33ddd3d63127aaf3eacfc21c5a714da3ae8fbf1b8b2b3174f,QUT,royal,2022-12-31 23:09:40,675be3930765f553975c0b140bbf0863,Australia,Universities,
5649,082966719e61381c7fdb5eb9e63fa43d7aaeef83275990e570f132e0bb4995ad,eds-automotive.de,lockbit3,2023-01-01 01:44:24,337cd73a31464dd4adfc3c5dbc356cd0,Germany,Automotive,
5648,addfde661d0758ec4d8ef060a1aa09b8b92195d883d232d16a5b25fc87e5ae52,CDER,play,2023-01-01 18:55:20,84f2798f05d595273de40e3046329309,USA,Central administration and government,
5627,2fa96ce994296b76d06177253e01700acc96763ca8091d326cd7f1b3fce1d675,SUMITOMO BAKELITE USA,alphv,2022-12-28 22:44:02,5898d8095428ee310bf7fa3da1864ff7,USA,Manufacturing,
5626,7117f60823267c3c2b13fb173aa7e7c215cf1b4195f441827e02ed83c9a606a8,JAKKS Pacific, Inc.,alphv,2022-12-28 22:44:03,344ef5151be171062f42f03e69663ecf,USA,Manufacturing,
5625,3549a64b02e4e9f4b5f2c2d03b4e692adf082fccc25a4f36dbda55ea70b9333f,AOAL - Azienda Ospedaliera di Alessandria,ragnarlocker,2022-12-28 16:51:08,da94be6d2b80d736e2d13d1e3c47d035,Italy,Healthcare services,
5623,1256c00a82306a6c9a4ef2a0589ad416c51bf4bfa2ce921f4296ac7d3994797d,Einatec,snatch,2022-12-28 00:58:12,44bf89b63173d40fb39f9842e308b3f9,Spain,Technologies,
5622,d69dc971475c20212dce1ef9cc6ae33dd753e7ed45cbcd18dc76b78dac38b7e5,Trubee, Collins &amp Co,snatch,2022-12-28 00:58:13,b4681a619cf018eed690452faeb0e94f,USA,Financial organizations,
5621,b15dd4232bd984717c7bfb9956f3b4545180e27e56e38caecad16dc78920a424,TCL Chinese Theatres,snatch,2022-12-28 00:58:14,249338e601902b14d0f529fe5e6ae417,USA,Culture,
5620,71672ef87534695fcf58014aa2e975673237f488745a2eed832d2a53c2f77550,Square Yards,snatch,2022-12-28 00:58:15,dafc8e8cde5d69dafe65cb6907899656,India,Construction,
5619,dd930aac389100cdc3413060f86195dc9df925bbc3fc7f6e936a90c1471b5836,ET GLOBAL,snatch,2022-12-28 00:58:15,1a4ab15f37a1d2341d947a9996ddfbf7,USA,Marketing,
5618,6a9940e6f76eb1f37f6a684405d9e3ed53799e60fcd8e59fd5a7507db0b32a94,Centro Turistico Giovanile,snatch,2022-12-28 00:58:16,98fb202278940504d75b5a97b1476be4,Italy,Travel and tourism industry,
5612,5c5ad2b7e2314a79694c262efa9a5c5153091034581077fa80867e0ba9de73d3,pu.edu.lb,cuba,2022-12-27 10:54:03,6e8404c3b93a9527c8db241a1846599a,Lebanon,Universities,
5611,fe3dc5c063642345ff0ab2cd268bb4ed87aeaf66f0b21db6cf0240e1daf9dd76,SSI Schäfer Shop,alphv,2022-12-27 03:03:30,01846ae470651e97d2f73fce979406a9,USA,Technologies,
5610,43db7155c84e85f177125cb1781c0a7146e384c90506d21a710847867f9a9958,Meyer & Meyer Holding SE & Co. KG,alphv,2022-12-27 03:03:32,049671e28a386427e432b3370a22aae4,Germany,Luxury,
5609,a862968b048d52588bb12d59a524c20a9e4bd455f244463ead6845f6fbfbe03f,CR&R,alphv,2022-12-27 03:03:32,828c3938b662961ed8f775ed638b97f2,USA,Services,
5608,fed33b645178d2970d9391fd3a68eda2e2a4d38a9ef317cd2fad15f3fd677e08,FARMS.COM,alphv,2022-12-27 03:03:33,487129304eca93e3646dd0c7dd441bf5,USA,Agriculture and agribusiness,
5607,5dd3892d6ad0ea31cc00e45e188d47c2a2bde090fc114a50fbc5b70e7a427595,Empresas Públicas de Medellín,alphv,2022-12-27 03:03:34,96bf57c6ff19504ff145e2a32991ea96,Colombia,Energy,
5606,98604c75ebda1856b4a4eb6e465ddc3c1d836684baec088325874c64c7147657,FURETANK,SIRIUS SHIPPING,VAS,DONSONET,play,2022-12-27 00:54:25,e6385d39ec9394f2f3a354d9d2b88eec,Sweden,Transport,
5603,4c306f5901fe1ee948bd770b84323d809a208278aab05cf5837b52c39af89006,Ucar,unsafeleak,2022-12-26 08:52:43,2b0aa0d9e30ea3a55fc271ced8364536,USA,Unknown,
5602,0ac4f0cfadd61d547e9b1aee6980de295bbbb06b6faad4fa04d387f183c2860b,Barakat Travel Co,unsafeleak,2022-12-26 08:52:44,1a3650aedfdd3a21444047ed2d89458f,Kuwait,Travel and tourism industry,
5601,1460dddddd1e070901213c01d0887e41ce50513ec31230ef74b2e0af0eec20f5,The Chedi Muscat,unsafeleak,2022-12-26 08:52:44,832635d692f57778f906e5563b757187,Oman,Hotel,
5600,68a741a54693660b627cf4cdb73c28f0078284ed41f881e7ea8230bc4be0a40e,Whatcom County Library System,unsafeleak,2022-12-26 08:52:45,7ea4e7fcdc6aff2777bd594a3754e02a,USA,Culture,
5599,623bf266ebed09e7adaac15a8434e43115113bd8d5d66267475a861f6a301642,Dooly County School System,unsafeleak,2022-12-26 08:52:46,8a4488c177d9dc8c3da7c745c89ca214,USA,Education,
5598,85a9626fbab2f81eac4b7b18368186036a05e808ce8016862cc950df8ffc88de,Wings Etc,unsafeleak,2022-12-26 08:52:46,773fc3013fec43c958724a25b7dcb360,USA,Food and drinks businesses,
5597,cb67e4ebe2cd6d56ff885b496c6e5c74bb4652dd0fe94e6f55e582366251dc7f,G.R. Sponaugle,unsafeleak,2022-12-26 08:52:47,90248d0a98105fa534cf2b0696ddd12f,USA,Construction,
5596,eb6b779f7ab742d73de0ffeeb4dd0342921bcd0d82283fd57383cfa5d4630b79,STRESSER ASSOCIATES CPA,alphv,2022-12-26 07:02:58,ab81265d898ef7f38a3e95fc98c2a669,USA,Finance,
5594,939bafa08fbec8baeefd17872c373ad6b4ffc158db5d6621c7f700ab78875c56,Republic of Vanuatu,ransomhouse,2022-12-24 21:32:34,e3b6fb0fd4df098162eede3313c54a8d,Republic of Vanuatu,Healthcare research,
5593,4d1f3143ebfc84a1105e2042d7429ef3354e752759ae24f20199844c685caf74,aristopharma.com,lockbit3,2022-12-24 10:48:25,5133aa1d673894d5a05b9d83809b9dbe,Bangladesh,Pharmacy and drugs Manufacturing,
5591,5e3cec6d0a5879a334d1b45b5ea32475c6664d4d257ffa5f7ea54599e223b5f2,SEMITEC Corporation,bianlian,2022-12-23 17:02:08,217b4c71837fac172fabebfc299f755b,China,Manufacturing,
5590,b4a1c29063bd789c67c5efba7c09f215efb52eaa2993237d9f65939536f6f4fc,Myofficeplace Inc.,bianlian,2022-12-23 17:02:09,b0490b85e92b64dbb5db76bf8fca6a82,Canada,Information Technologies Consulting,
5589,7aaff93290fd344a3030c1a8864690bbe543ca536b2470885041ac50cbc19d30,Realstar Holdings Partnership,bianlian,2022-12-23 12:42:20,5291822d0636dc429e80e953c58b6a76,Canada,Construction,
5588,03ba11b47073c832fdb192b517bef20c6e2b8bab3c1842cd00fc9731b5d8daca,bavelloni.com,lockbit3,2022-12-23 10:51:30,90415f9b8d0fe2da891b58a2dab18f8d,Italy,Architecture,
5587,d29d0c42f1ab2ff49a6d228961312ec641d1ac5ea96ce0c393fe225e47da8887,excentiahumanservices.org,lockbit3,2022-12-23 10:51:32,492114f6915a69aa3dd005aa4233ef51,USA,Human Services,
5584,7d7d4f7f59ff204ac4f5dabc9944013b68a0d6f8ee955cb30d4f6ff019d65556,thedonovancompany.com,lockbit3,2022-12-22 22:43:53,033daef61ea8721921fbbeebb6f87313,USA,Services,
5583,8044fce7aa4398a396af1e35c150125726fbcb963e5364a0309502afdd02f058,Strem Chemicals,ransomhouse,2022-12-22 22:43:49,43c656628a4a479e108ed86f7a28a010,USA,Manufacturing,
5582,572f110800c94f14870b5e901d19ed3fdff3fe0c7ec5b448f06a740691ca2922,Bregman Berbert Schwartz & Gilday,alphv,2022-12-22 22:43:46,c2368d3d45705a56e51ec5940e187f8d,USA,Legal consulting,
5581,39eb1d83306a79099e5f0224fdf5a8d00cefa328bf860ebc8d31c309605b09e8,Protecmedia,alphv,2022-12-22 22:43:45,a084f26f690dbc23a52e67027693f2b2,Germany,Medias and audiovisual,
5579,e185ba6df4ec453ac49a786d799dbedaba5cf2085bf8192cac04c0d8a2e339b7,maxionwheels.com,lockbit3,2022-12-22 19:28:32,36f4d832825380f102846560a5104c90,Germany,Manufacturing,
5578,47f2ec08941e431ce78d316dea0b648814a1d4f85f2b8be0f18127288ab38935,SOFTEQ.COM FILES PART3 - srv-uLibrary PUBLISHED,clop,2022-12-22 16:43:21,d25a34b9c2a87db380ecd7f7115882ec,USA,Unknown,
5577,6696d71136164d0bc7e5ecf814e12614b65a4dba32750931c1df52f15c587776,LOESCHGROUP.DE FILES PART10 - 192.168.101.34DATENMedia12_Kataloge,clop,2022-12-22 16:43:20,ac53fab47b547a0d47b77e424cf119ba,Germany,Unknown,
5576,a808c48b5014da1850c69837ffc645c1c970fe1f69315d43872b651638a9ac22,ORDEREXPRESS.COM.MX FILES PART11 - 10.10.1.97 PUBLISHED,clop,2022-12-22 16:43:19,d0cbf1a1aa1726784df15a81ead214f7,Mexico,Unknown,
5575,9cf6f7fc41a5955b8c457bf241c6b6cf98e824ed0a988b667ba74058793e30fd,MHMR Authority Of Brazos Valley,hiveleak,2022-12-22 15:01:17,daea32adcae6abcb548134fa98f139f9,,Healthcare services,
5574,cd9a291b84b645a3b2db35cc08cec57e56580b3a9000c468275af84bfa5fbfc9,Cervecería Regional,play,2022-12-22 08:54:37,6fe6a8a6e6cb710584efc4af0c34ce50,,Food and drinks businesses,
5572,7052908f7b02465dc7b114f773cc387ed7efa72db04e922cd8b3d09331cadd61,The Gucciardo Law Firm,bianlian,2022-12-21 22:56:21,30ba105754346aaf47509089d2287f2a,,Attorney,
5571,879419961f44a25c80a800e47369ac8b9d4efa050c7183e12fca0a712e823672,Berlina Tbk,bianlian,2022-12-21 22:56:20,3366297a637d4a3a358dfc6faad2fcf5,,Technologies,
5570,eadc2f5d239d60bef5761f19d331e1c2284403a658e3267f5d35ed6489d250d9,Alvaria,hiveleak,2022-12-21 22:56:13,eab9c5e9815adc4c40a6557495eed6d3,,Technologies,
5566,cd64e8020a6408cb0e7b9f3e968a8f998dae6058fbd5c2a627d8d86fc0f35b53,Goodwill industries,karakurt,2022-12-21 14:53:58,b0c7ae2316c7e8214fd659e4bc8a0dea,,Human Resources,
5565,685c578060f3b025e16b01c8a430028831f02ab6856a401a7a5b2be7f426733b,Interface,hiveleak,2022-12-21 01:04:33,d2a452edff079ca6980edcf54cc49945,USA,Construction,
5564,9c9a507ad9c6a47cea9ff79ab9a1aa4cd45168a8884072e68d83ea7e9224cfc0,LIBERTY PULTRUSIONS,karakurt,2022-12-20 20:46:19,853bb47a93581ead37b1bcd749d34787,,Manufacturing,
5562,dc5b42879277c0158fcfcbbe2c5cad38098fbec359d387d599a4a3bd28b41980,Serena Hotels - Leaked,ragnarlocker,2022-12-20 20:45:52,e84401ad27c4cfb9815776eb9432ff17,,Hotel,
5561,74c0e47dfbe7ad4215f82aea00fe5ac2a09572ead5f8b3d5cbfa5690b286d6a6,Wrapex Industrial - Leaked,ragnarlocker,2022-12-20 20:45:51,5cb22b6ada9b860235e5e20975f23de3,,Manufacturing,
5560,41d21c22b8360609a158c3638f94b0d8a0c596908309b21aa1583c2a9662c3e4,Innovative Education Management,hiveleak,2022-12-20 18:50:10,f05f78cbeb9621b3e8c54bdf592be604,,Education,
5559,ce92d08b3892eb4f9ccf653b8d84f3c655c21bc7e245be4700dcb4cbcf269902,Dixons Allerton Academy,hiveleak,2022-12-20 18:50:09,5de8a36008b04a6167761fa19b61aa6c,,Schools,
5558,1f4ecc75df322b8b9cab4700bba274c3174b2164cc1a142b2f019178f2b59b39,City Of Huntsville, Texas,hiveleak,2022-12-20 18:50:08,4efb80f630ccecb2d3b9b2087b0f9c89,,Citizens,
5557,d212c43ca7c4e022a5eecc5c969c6cb66319db5c572993b53f50f809d1d6f8b5,North Idaho College,hiveleak,2022-12-20 18:50:06,73f715c6cc2b110fc67503ba813f7f0e,,Universities,
5556,b4f794529b833a6a7ee41913e1eb157fe0043abce1a64f07b0bc4724a291ecb6,Sae-a,cuba,2022-12-20 14:53:58,33bdf955c5d92555d8977eff1c5815c5,,Civil society,
5555,8c30a71cec3927bce7059f2d0081b3880d963c39351c81294c7fe1cd2817632c,teknowsource.in,lockbit3,2022-12-20 08:55:22,6074c6aa3488f3c2dddff2a7ca821aab,India,Business Services,
5554,2008695fd583b54e0ba359dd5cfcfcf55697fa82d2c69f6ad89e2f53703c578d,Xavier University of Louisiana,vicesociety,2022-12-20 08:55:18,b3af1c7992383988a4bd73c7e9f14759,,Universities,
5553,bb558f079db6ca8c79b1dbc10c0d27fd02e2310a98f369811b5f7d5e4ef93ac0,JAKKS Pacific Inc,hiveleak,2022-12-20 01:05:13,54e8912427a8d007ece906c577fdca60,,Manufacturing,
5552,c09d312764f2deb512f05d118dd13317b137cc045808f46856fc1ede2567c9c4,Stolle Machinery,hiveleak,2022-12-20 01:05:12,4502591a3be059858cf9e9d763134ee3,,Manufacturing,
5551,471dd2484607bb80dcb4e22981216988858a361e19a914991367e66d94e7dc80,Keralty,ransomhouse,2022-12-19 22:52:06,386854131f58a556343e056f03626e00,,Healthcare research,
5549,3f02cfa1013af8a3fe4994e8d3957a869fbc7ecbab3aa352f7e81f6c857458fd,womgroup.com,lockbit3,2022-12-19 16:57:54,f3f1fa1e4348bfbebdeee8c80a04c3b9,,Manufacturing,
5548,a40986b8d2ea02431daed658c65dd0bcee0453c0db6301e92f0b220729001026,mayflowerdentalgroup.com,lockbit3,2022-12-19 16:57:51,d10ddbe86fe1df4e50c91d66087cbc6a,,Healthcare services,
5547,90f61e3e08cee77ea2fb56ad9fd30ac05ba52343e77225d05cb4ce6f0e69a547,jka.co.uk,lockbit3,2022-12-19 16:57:50,80f2f15983422987ea30d77bb531be86,UK,Apparel,
5546,5ab0713f01124a9e16a02564e7c015818a9c864305760603f7289c7250db5d39,agriobtentions.com,lockbit3,2022-12-19 16:57:48,24646475ed957884ca39b0c1d9cc06b2,,Agriculture and agribusiness,
5545,b4dcb3db88c5351e9f6693ea8fef2599108cf91b059103156d118e40f16b448c,Monte Cristalina S.A.,lockbit3,2022-12-19 16:57:47,e4270771aa8df98b3317d174170ca046,,Manufacturing,
5544,db1dc0acbc117f65941ee4587f94a0fbe84c6dd7afef309ac08120c10744f0d7,stmc.edu.hk,lockbit3,2022-12-19 14:49:53,97785e0500ad16c18574c64189ccf4b4,,Schools,
5543,ccfaacd7e7083ff6460e7a081a275fc3cc1def6dc30274df9598d19dbef3d1e7,rgvfirm.com,lockbit3,2022-12-19 14:49:52,a10a26631d45928cb8be4ebabbee8b8d,,Attorney,
5542,a169808d940ce070caa11b81e687fab22e15aede737027fe6b3f216ce2a8f206,polyflor.co.nz,lockbit3,2022-12-19 13:00:28,bd4d08cd70f4be1982372107b3b448ef,,Manufacturing,
5541,0bdc9ef97216309e00fb5a8a11244233440ddb4ab3925fa8f4ffb6c2628351ee,catalyst-group.co.nz,lockbit3,2022-12-19 13:00:25,1c63926ebcabda26b5cdb31b5cc91efb,,Consulting,
5540,104a1be6fe5791bedc20884bf8bd91ee77554b400e0d7ffd03175cedf95e882d,businesscentral.org.nz,lockbit3,2022-12-19 13:00:24,86edc93505434db5aa0e091e50e678b7,,Business Services,
5539,be1a1d98d31972a227099b504fced95821fb6e54b322e6abc51e0a198e61e8bc,senateshj.com,lockbit3,2022-12-19 11:05:09,f998fe2862e4dbab7e4d18de41d02d3b,,Human Resources,
5538,4036c9e3a718379fbc0499e10b35fd6bd5732e1227b7a3a6eaa756a78863ece7,mercuryit.co.nz,lockbit3,2022-12-19 11:05:08,9e886e4b377efe990f936dde0d9c98ca,,Information Technologies Consulting,
5537,59af9cddb724e64c36cb1b67b7c4686f4562b0c9f2a38310c938b3ee3f3de384,accuro.co.nz,lockbit3,2022-12-19 11:05:05,ae3f58a127f6c1f12c4942432d1f246a,,Insurance services,
5536,f5840cd16e542b60d59ade4d23cc600d8b8a02519480516686ef6a32f2867627,OPUS IT Services,play,2022-12-18 09:13:04,1134ac57b5b1d38b7d70c1b6feaa28cf,Singapore,Services,
5535,b7e96a5e5f70b365a96ab4b8d0b84e6ed61b78821d2548ab5c9ac5782b4a4617,H-Hotels,play,2022-12-18 09:13:03,7ec69dd44416c46745f6edd947b470cd,,Hotel,
5533,25a5dce48fd8d231e9065aa87af33abd7f6f381e1f3dbd69d5ea3365029957cb,Creta Farm,play,2022-12-18 09:13:01,8965f76632d7672e7d3cf29c87ecaa0c,,Unknown,
5530,0ff2f60a8355fa3d62e54a6d729a5d36fb021aab026acbc2827d18f307ad577f,Australian Real Estate Group Pty Ltd,bianlian,2022-12-17 14:45:01,412604be30f701b1b1e3124c252065e6,,Human Services,
5529,df65e532c3e80ae2c80b00bcb7c155d402d2fc0593a7473e3484a1e31041901b,University Institute of Technology of Paris,vicesociety,2022-12-17 10:47:01,db0513583c7b05237076d942baab7ce9,,Universities,
5528,66c56534cd8a08416575d9a030de41477ab6b59b5130fbe1a04f43230fe8e720,Bevolution Group,karakurt,2022-12-16 12:50:43,848c4965359e617d5e16c924b4a85fd9,,Food and drinks businesses,
5527,8b046124c67ea942d37e890f2d829272392fda04b203be2140314aec3f64436d,TLC,karakurt,2022-12-16 12:50:42,e41e164f7485ec4a28741a2d0ea41c74,,Telecommunications,
5526,c3e951573c45b655b693754169bc90ce7d5d07092a60843663795900f60d8786,Publicare,vicesociety,2022-12-16 12:50:36,3eefceb8087e964f89c2d59e8a249915,,Unknown,
